state,district,location,latitude,longitude,date,groundwater_level_m_bgl,measurement
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2010-05-20,9.44,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2010-05-20,17.51,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2010-05-20,12.31,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2010-05-20,18.18,pre
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2010-05-20,9.79,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2010-05-20,12.6,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2010-05-20,8.66,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2010-05-20,9.85,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2010-05-20,9.64,pre
Punjab,Ludhiana,Ludhiana-1 Kohara,30.86667,76.0,2010-05-20,15.0,pre
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2010-05-20,33.27,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2010-05-20,30.45,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2010-05-20,21.0,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2010-05-20,4.2,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2010-05-20,12.22,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2010-05-20,15.25,pre
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2010-05-20,18.76,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2010-05-20,21.42,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2010-05-20,13.69,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2010-05-20,22.25,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2010-05-20,22.64,pre
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2010-05-20,12.3,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2010-05-20,14.7,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2010-05-20,13.16,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2011-01-01,21.6,jan
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2011-01-01,17.3,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2011-01-01,17.2,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2011-01-01,13.7,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2011-01-01,28.5,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2011-01-01,20.3,jan
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2011-01-01,33.3,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2011-01-01,8.7,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2011-01-01,9.5,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2011-01-01,8.1,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2011-01-01,12.2,jan
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2011-01-01,18.9,jan
Punjab,Ludhiana,Jagraon Kaonke Kalan,30.7625,75.42083,2011-01-01,20.9,jan
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2011-01-01,9.4,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2011-01-01,11.8,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2011-01-01,4.4,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2011-01-01,11.2,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2011-01-01,14.4,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2011-01-01,21.8,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2011-01-01,18.1,jan
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2011-01-01,12.1,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2011-01-01,22.8,jan
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2011-01-01,22.9,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2011-01-01,11.0,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2011-01-01,8.8,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2011-05-20,8.88,pre
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2011-05-20,12.3,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2011-05-20,17.11,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2011-05-20,22.9,pre
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2011-05-20,23.18,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2011-05-20,21.72,pre
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2011-05-20,19.1,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2011-05-20,15.62,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2011-05-20,12.58,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2011-05-20,4.32,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2011-05-20,12.54,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2011-05-20,14.7,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2011-05-20,12.15,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2011-05-20,12.46,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2011-05-20,8.32,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2011-05-20,9.76,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2011-05-20,9.22,pre
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2011-05-20,33.45,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2011-05-20,20.56,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2011-05-20,31.22,pre
Punjab,Ludhiana,Jagraon Kaonke Kalan,30.7625,75.42083,2011-05-20,20.9,pre
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2011-05-20,9.65,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2011-05-20,18.26,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2011-05-20,13.99,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2011-05-20,17.1,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2011-05-20,21.85,pre
Punjab,Ludhiana,Ludhiana City Tandari Kallon,30.90833,75.85833,2012-01-01,33.2,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2012-01-01,21.8,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2012-01-01,18.2,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2012-01-01,6.5,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2012-01-01,13.4,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2012-01-01,26.9,jan
Punjab,Ludhiana,Samrala Mehduda,30.81167,76.08056,2012-01-01,12.1,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2012-01-01,22.9,jan
Punjab,Ludhiana,Raikot Bassian,30.65833,75.5375,2012-01-01,6.7,jan
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2012-01-01,21.5,jan
Punjab,Ludhiana,Pakhowal Mansuran,30.80833,75.75833,2012-01-01,19.0,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2012-01-01,11.9,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2012-01-01,3.0,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2012-01-01,12.2,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2012-01-01,10.4,jan
Punjab,Ludhiana,Machhiwara Machhiwara,30.91667,76.2,2012-01-01,9.5,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2012-01-01,11.7,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2012-01-01,8.3,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2012-01-01,9.1,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2012-01-01,8.6,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2012-01-01,11.9,jan
Punjab,Ludhiana,Raikot Bassian,30.65778,75.53889,2012-01-01,23.3,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2012-01-01,22.9,jan
Punjab,Ludhiana,Jagraon Kaonke Kalan,30.7625,75.42083,2012-01-01,21.5,jan
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2012-01-01,17.6,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2012-01-01,8.8,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2012-01-01,17.1,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2012-01-01,14.0,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2012-01-01,5.9,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2012-01-01,18.0,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2012-05-20,9.02,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2012-05-20,9.39,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2012-05-20,8.24,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2012-05-20,12.48,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2012-05-20,11.5,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2012-05-20,12.19,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2012-05-20,3.34,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2012-05-20,12.28,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2012-05-20,13.7,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2012-05-20,21.47,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2012-05-20,22.65,pre
Punjab,Ludhiana,Ludhiana-1 Badowal,30.8625,75.75,2012-05-20,9.02,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2012-05-20,8.1,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2012-05-20,18.28,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2012-05-20,21.56,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2012-05-20,12.6,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2012-05-20,25.47,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2012-05-20,17.18,pre
Punjab,Ludhiana,Jagraon Jagraon,30.775,75.47083,2012-05-20,17.35,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2012-05-20,13.88,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2012-05-20,4.55,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2012-05-20,18.7,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2013-01-01,8.1,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2013-01-01,12.5,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2013-01-01,13.3,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2013-01-01,4.0,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2013-01-01,14.1,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2013-01-01,11.9,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2013-01-01,10.1,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2013-01-01,9.3,jan
Punjab,Ludhiana,Ludhiana-1 Badowal,30.8625,75.75,2013-01-01,9.9,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2013-01-01,28.9,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2013-01-01,19.9,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2013-01-01,9.9,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2013-01-01,6.8,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2013-01-01,12.5,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2013-01-01,15.3,jan
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2013-05-20,40.01,pre
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2013-05-20,20.17,pre
Punjab,Ludhiana,Doraha Kadon,30.76667,76.04167,2013-05-20,11.08,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2013-05-20,18.55,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2013-05-20,13.9,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2013-05-20,11.65,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2013-05-20,13.59,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2013-05-20,22.1,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2013-05-20,9.78,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2013-05-20,17.85,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2013-05-20,15.19,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2013-05-20,13.55,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2013-05-20,7.07,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2013-05-20,4.01,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2013-05-20,13.53,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2013-05-20,12.73,pre
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2013-05-20,13.23,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2013-05-20,8.88,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2013-05-20,9.82,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2013-05-20,9.92,pre
Punjab,Ludhiana,Ludhiana-1 Badowal,30.8625,75.75,2013-05-20,9.78,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2013-05-20,20.87,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2013-05-20,25.23,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2013-05-20,22.8,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2013-05-20,21.24,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2014-01-01,10.0,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2014-01-01,6.1,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2014-01-01,6.7,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2014-01-01,15.8,jan
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2014-01-01,11.7,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2014-01-01,9.8,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2014-01-01,12.4,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2014-01-01,15.4,jan
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2014-01-01,3.9,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2014-01-01,15.9,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2014-01-01,11.9,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2014-01-01,12.1,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2014-01-01,9.3,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2014-01-01,24.8,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2014-01-01,20.1,jan
Punjab,Ludhiana,Khanna Ikloha,30.70194,76.21861,2014-05-02,20.57,pre
Punjab,Ludhiana,Doraha Kadon,30.76667,76.04167,2014-05-02,10.32,pre
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2014-05-02,7.28,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2014-05-02,12.93,pre
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2014-05-02,15.93,pre
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2014-05-02,13.82,pre
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2014-05-02,8.01,pre
Punjab,Ludhiana,Ludhiana City Chattaringh Park,30.9,75.79167,2014-05-02,40.42,pre
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2014-05-02,15.73,pre
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2014-05-20,19.55,pre
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2014-05-20,20.15,pre
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2014-05-20,22.9,pre
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2014-05-20,14.56,pre
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2014-05-20,3.38,pre
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2014-05-20,3.82,pre
Punjab,Ludhiana,Machhiwara Sherian,30.9375,76.24444,2014-05-20,3.71,pre
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2014-05-20,12.56,pre
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2014-05-20,4.68,pre
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2014-05-20,17.29,pre
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2014-05-20,5.68,pre
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2014-05-20,11.74,pre
Punjab,Ludhiana,Pakhowal Mehma,30.74806,75.785,2014-05-20,18.51,pre
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2014-05-20,24.65,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2014-05-20,23.21,pre
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2014-05-20,19.87,pre
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2014-05-20,22.28,pre
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2014-05-20,19.49,pre
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2014-05-20,20.83,pre
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2014-05-20,15.98,pre
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2014-05-20,9.6,pre
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2014-05-20,19.12,pre
Punjab,Ludhiana,Pakhowal Mehmaingh Wala,30.74806,75.785,2014-05-20,18.51,pre
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2014-05-20,6.57,pre
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2014-05-20,18.07,pre
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2014-05-20,17.92,pre
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2014-05-20,14.38,pre
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2014-05-20,19.9,pre
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2014-05-20,23.4,pre
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2014-05-20,24.43,pre
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2014-05-20,8.82,pre
Punjab,Ludhiana,Samrala Utlan,30.81944,76.19667,2014-05-20,11.38,pre
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2014-05-20,10.28,pre
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2014-05-20,5.88,pre
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2014-05-20,15.3,pre
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2014-05-20,8.05,pre
Punjab,Ludhiana,Doraha Chankian,30.75833,76.02194,2014-05-20,6.8,pre
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2014-05-20,9.79,pre
Punjab,Ludhiana,Jagraon Manoke,30.67972,75.45889,2014-05-20,23.75,pre
Punjab,Ludhiana,Jagraon Pabbian,30.79278,75.56139,2014-05-20,15.85,pre
Punjab,Ludhiana,Jagraon Pandori,30.79278,75.56139,2014-05-20,18.16,pre
Punjab,Ludhiana,Jagraon Ragba,30.83222,75.64056,2014-05-20,17.0,pre
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2014-05-20,9.73,pre
Punjab,Ludhiana,Khanna Bharthala,30.56833,76.08056,2014-05-20,20.03,pre
Punjab,Ludhiana,Jagraon Roomi,30.72861,75.5125,2014-05-20,20.67,pre
Punjab,Ludhiana,Khanna Kishangarh,30.73861,76.16111,2014-05-20,17.7,pre
Punjab,Ludhiana,Khanna Manak Majra,30.70028,76.26472,2014-05-20,19.5,pre
Punjab,Ludhiana,Ludhiana City Kohara,30.84861,75.88861,2014-05-20,26.5,pre
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2014-05-20,25.59,pre
Punjab,Ludhiana,Ludhiana-1 Alamgir,30.79417,75.85667,2014-05-20,18.21,pre
Punjab,Ludhiana,Ludhiana-1 Gohaur,30.86667,75.71806,2014-05-20,20.51,pre
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2014-05-20,9.15,pre
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2014-05-20,9.57,pre
Punjab,Ludhiana,Khanna Dinnamder,30.64694,76.06889,2014-05-20,17.52,pre
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2014-05-20,17.53,pre
Punjab,Ludhiana,Pakhowal Rashin,30.64583,75.7375,2015-01-01,25.0,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2015-01-01,13.1,jan
Punjab,Ludhiana,Pakhowal Chaminala,30.77944,75.73722,2015-01-01,19.9,jan
Punjab,Ludhiana,Raikot Kalsian,30.63333,75.67917,2015-01-01,26.8,jan
Punjab,Ludhiana,Pakhowal Lil,30.72639,75.7,2015-01-01,16.4,jan
Punjab,Ludhiana,Raikot Nurpur,30.69222,75.61278,2015-01-01,26.3,jan
Punjab,Ludhiana,Sidhwan Bet Aliwal,30.94528,75.61278,2015-01-01,8.2,jan
Punjab,Ludhiana,Raikot Sajaywal,30.73028,75.53833,2015-01-01,20.8,jan
Punjab,Ludhiana,Samrala Bhagwanpur,30.825,76.16111,2015-01-01,15.3,jan
Punjab,Ludhiana,Samrala Dodpur,30.7375,76.18333,2015-01-01,19.3,jan
Punjab,Ludhiana,Samrala Sangatpura,30.80417,76.25833,2015-01-01,20.3,jan
Punjab,Ludhiana,Maloud Rashiana,30.66222,75.92361,2015-01-01,22.0,jan
Punjab,Ludhiana,Sidhwan Bet Galibkalan,30.83528,75.40167,2015-01-01,22.1,jan
Punjab,Ludhiana,Sidhwan Bet Lodhiwal,30.93194,75.41167,2015-01-01,10.0,jan
Punjab,Ludhiana,Sidhwan Bet Sidhwan Bet,30.92333,75.44,2015-01-01,7.4,jan
Punjab,Ludhiana,Sidhwan Bet Talwandi,30.85028,75.59083,2015-01-01,17.1,jan
Punjab,Ludhiana,Sudhar Chhapar,30.74028,75.67167,2015-01-01,22.3,jan
Punjab,Ludhiana,Sudhar Khandur,30.79583,75.72361,2015-01-01,20.3,jan
Punjab,Ludhiana,Sudhar Rajoera Khurd,30.725,75.59167,2015-01-01,24.1,jan
Punjab,Ludhiana,Sudhar Rattewal,30.74889,75.67167,2015-01-01,21.6,jan
Punjab,Ludhiana,Raikot Raikot,30.64389,75.70278,2015-01-01,24.7,jan
Punjab,Ludhiana,Maloud Kishanpur,30.61917,75.9575,2015-01-01,25.0,jan
Punjab,Ludhiana,Dehlon Gopalpur,30.7375,75.84167,2015-01-01,17.5,jan
Punjab,Ludhiana,Machhiwara Udonwal,30.96389,76.1625,2015-01-01,4.2,jan
Punjab,Ludhiana,Machhiwara Samrala,30.88333,76.2,2015-01-01,13.5,jan
Punjab,Ludhiana,Machhiwara Mushkabad,30.86611,76.23139,2015-01-01,12.3,jan
Punjab,Ludhiana,Machhiwara Lelon Kalan,30.85278,76.12083,2015-01-01,5.1,jan
Punjab,Ludhiana,Machhiwara Hedon,30.82917,76.2625,2015-01-01,18.7,jan
Punjab,Ludhiana,Machhiwara Hambowal,30.95278,76.24972,2015-01-01,7.1,jan
Punjab,Ludhiana,Machhiwara Bhahlolpur,30.90417,76.28889,2015-01-01,12.4,jan
Punjab,Ludhiana,Doraha Begowal,30.81667,76.05556,2015-01-01,10.1,jan
Punjab,Ludhiana,Ludhiana-2 Upplan,30.8875,76.1125,2015-01-01,10.0,jan
Punjab,Ludhiana,Ludhiana-2 Mangat,30.98056,75.9125,2015-01-01,11.5,jan
Punjab,Ludhiana,Ludhiana-2 Chaunta,30.96,76.05972,2015-01-01,7.4,jan
Punjab,Ludhiana,Ludhiana-1 Sanewal,30.83722,75.8375,2015-01-01,15.5,jan
Punjab,Ludhiana,Ludhiana-1 Lalan,30.85,76.075,2015-01-01,10.8,jan
Punjab,Ludhiana,Ludhiana-1 Katanikalan,30.84917,76.08222,2015-01-01,9.0,jan
Punjab,Ludhiana,Dehlon Doraha,30.8,76.02083,2015-01-01,6.2,jan
Punjab,Ludhiana,Ludhiana-2 Punjeta,30.87278,76.0875,2015-01-01,10.6,jan
Punjab,Ludhiana,Maloud Bhikhi Khatron,30.7125,75.93333,2015-01-01,12.9,jan
Punjab,Ludhiana,Doraha Bilaspur,30.75528,75.96083,2015-01-01,9.0,jan
Punjab,Ludhiana,Doraha Payal,30.72556,76.06361,2015-01-01,16.1,jan
Punjab,Ludhiana,Machhiwara Sherpur Bhet,30.93611,76.30417,2015-01-01,4.4,jan
Punjab,Ludhiana,Dehlon Harnampur,30.83056,75.92361,2015-01-01,18.2,jan
Punjab,Ludhiana,Ludhiana City Ludhiana,30.90278,75.81111,2015-01-01,25.9,jan
